"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"291300 Ibitiara";9;9;3957,74;3741,18;-;-;216,56;-;-;439,75;439,75;20;2,2;-;-
"291310 Ibititá";21;21;10062,99;9523,08;-;-;539,91;-;-;479,19;479,19;43;2,0;-;-
"291340 Igaporã";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291345 Igrapiúna";9;9;4312,71;4081,32;-;-;231,39;-;-;479,19;479,19;25;2,8;-;-
"291350 Iguaí";13;13;6349,47;6015,24;-;-;334,23;-;-;488,42;488,42;40;3,1;-;-
"291360 Ilhéus";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;6;2,0;-;-
"291370 Inhambupe";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291380 Ipecaetá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291390 Ipiaú";28;28;13609,32;12889,44;-;-;719,88;-;-;486,05;486,05;59;2,1;-;-
"291410 Ipupiara";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"291420 Irajuba";10;10;4895,90;4638,80;-;-;257,10;-;-;489,59;489,59;28;2,8;-;-
"291430 Iramaia";7;7;3522,33;3342,36;-;-;179,97;-;-;503,19;503,19;21;3,0;-;-
"291440 Iraquara";46;46;22042,74;20860,08;-;-;1182,66;-;-;479,19;479,19;58;1,3;-;-
"291465 Itabela";3;3;1037,65;974,61;-;-;63,04;-;-;345,88;345,88;6;2,0;-;-
"291470 Itaberaba";5;5;2435,95;2307,40;-;-;128,55;-;-;487,19;487,19;43;8,6;-;-
"291480 Itabuna";23;23;11537,57;10946,24;-;-;591,33;-;-;501,63;501,63;55;2,4;-;-
"291490 Itacaré";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"291510 Itagi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"291535 Itaguaçu da Bahia";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"291540 Itaju do Colônia";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291550 Itajuípe";13;13;6229,47;5895,24;-;-;334,23;-;-;479,19;479,19;39;3,0;-;-
"291560 Itamaraju";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;15;5,0;-;-
"291580 Itambé";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;6;3,0;1;50,00
"291600 Itanhém";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;11;2,8;-;-
"291610 Itaparica";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"291630 Itapebi";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;16;4,0;-;-
"291660 Itapitanga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"291670 Itaquara";5;5;2443,95;2315,40;-;-;128,55;-;-;488,79;488,79;7;1,4;-;-
"291680 Itarantim";17;17;8354,23;7917,16;-;-;437,07;-;-;491,43;491,43;36;2,1;-;-
"291685 Itatim";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;3;1,0;-;-
"291690 Itiruçu";9;9;4440,71;4209,32;-;-;231,39;-;-;493,41;493,41;18;2,0;-;-
"291700 Itiúba";7;7;3402,33;3222,36;-;-;179,97;-;-;486,05;486,05;18;2,6;-;-
"291710 Itororó";11;11;5431,09;5148,28;-;-;282,81;-;-;493,74;493,74;29;2,6;-;-
"291720 Ituaçu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"291730 Ituberá";9;9;4472,71;4241,32;-;-;231,39;-;-;496,97;496,97;22;2,4;-;-
"291733 Iuiú";18;18;8905,42;8442,64;-;-;462,78;-;-;494,75;494,75;37;2,1;-;-
"291735 Jaborandi";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"291750 Jacobina";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;7;2,3;-;-
"291760 Jaguaquara";10;10;4959,90;4702,80;-;-;257,10;-;-;495,99;495,99;29;2,9;-;-
"291770 Jaguarari";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;7;3,5;-;-
"291800 Jequié";2;2;984,98;933,56;-;-;51,42;-;-;492,49;492,49;6;3,0;-;-
"291820 Jiquiriçá";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;9;2,3;-;-
"291840 Juazeiro";8;8;3993,52;3787,84;-;-;205,68;-;-;499,19;499,19;20;2,5;-;-
"291850 Jussara";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;6;2,0;-;-
"291905 Lajedo do Tabocal";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;14;3,5;-;-
"291915 Lapão";22;22;10894,18;10328,56;-;-;565,62;-;-;495,19;495,19;47;2,1;-;-
"291930 Lençóis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291940 Licínio de Almeida";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"291950 Livramento de Nossa Senhora";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"291960 Macajuba";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"291970 Macarani";13;13;6461,47;6127,24;-;-;334,23;-;-;497,04;497,04;35;2,7;-;-
"291980 Macaúbas";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;5;5,0;-;-
"292000 Maiquinique";16;16;7899,04;7487,68;-;-;411,36;-;-;493,69;493,69;37;2,3;-;-
"292010 Mairi";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;9;2,3;-;-
"292020 Malhada";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292050 Maracás";9;9;4376,71;4145,32;-;-;231,39;-;-;486,30;486,30;11;1,2;-;-
"292100 Mata de São João";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"292170 Morro do Chapéu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292200 Mucuri";10;10;4887,90;4630,80;-;-;257,10;-;-;488,79;488,79;23;2,3;-;-
"292205 Mulungu do Morro";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"292210 Mundo Novo";5;5;2491,95;2363,40;-;-;128,55;-;-;498,39;498,39;12;2,4;-;-
"292240 Mutuípe";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"292250 Nazaré";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292265 Nordestina";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"292270 Nova Canaã";17;17;8498,23;8061,16;-;-;437,07;-;-;499,90;499,90;52;3,1;-;-
"292273 Nova Fátima";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292310 Olindina";8;8;3897,52;3691,84;-;-;205,68;-;-;487,19;487,19;17;2,1;-;-
"292360 Paramirim";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292370 Paratinga";24;24;11500,56;10883,52;-;-;617,04;-;-;479,19;479,19;28;1,2;-;-
"292390 Pau Brasil";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"292400 Paulo Afonso";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292430 Piatã";8;8;3977,52;3771,84;-;-;205,68;-;-;497,19;497,19;24;3,0;-;-
"292460 Pindobaçu";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"292465 Pintadas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"292480 Piritiba";5;5;2411,95;2283,40;-;-;128,55;-;-;482,39;482,39;14;2,8;-;-
"292490 Planaltino";9;9;4408,71;4177,32;-;-;231,39;-;-;489,86;489,86;18;2,0;-;-
"292510 Poções";12;12;5918,28;5609,76;-;-;308,52;-;-;493,19;493,19;25;2,1;-;-
"292575 Presidente Tancredo Neves";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292580 Queimadas";20;20;9647,80;9133,60;-;-;514,20;-;-;482,39;482,39;38;1,9;-;-
"292590 Quijingue";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;16;4,0;-;-
"292595 Rafael Jambeiro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292610 Retirolândia";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;10;5,0;-;-
"292630 Riachão do Jacuípe";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292640 Riacho de Santana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"292650 Ribeira do Amparo";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"292660 Ribeira do Pombal";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"292690 Rio do Pires";6;6;2963,14;2808,88;-;-;154,26;-;-;493,86;493,86;11;1,8;-;-
"292720 Ruy Barbosa";11;11;5439,09;5156,28;-;-;282,81;-;-;494,46;494,46;24;2,2;-;-
"292740 Salvador";42;42;35186,38;32374,56;-;-;2811,82;-;-;837,77;837,77;164;3,9;1;2,38
"292840 Santa Rita de Cássia";2;2;1006,38;954,96;-;-;51,42;-;-;503,19;503,19;6;3,0;-;-
"292800 Santaluz";24;24;11628,56;11011,52;-;-;617,04;-;-;484,52;484,52;38;1,6;-;-
"292820 Santana";8;8;3969,52;3763,84;-;-;205,68;-;-;496,19;496,19;20;2,5;-;-
"292830 Santanópolis";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"292860 Santo Amaro";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;14;7,0;-;-
"292895 São Domingos";11;11;5471,09;5188,28;-;-;282,81;-;-;497,37;497,37;27;2,5;-;-
"292910 São Felipe";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"292900 São Félix";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292905 São Félix do Coribe";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"292920 São Francisco do Conde";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;1;100,00
"292925 São Gabriel";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"292930 São Gonçalo dos Campos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"292960 Sapeaçu";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"292970 Sátiro Dias";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"293010 Senhor do Bonfim";2;2;991,94;940,52;-;-;51,42;-;-;495,97;495,97;8;4,0;-;-
"293015 Serra do Ramalho";26;26;12458,94;11790,48;-;-;668,46;-;-;479,19;479,19;27;1,0;-;-
"293030 Serra Dourada";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"293040 Serra Preta";1;1;699,46;659,29;-;-;40,17;-;-;699,46;699,46;1;1,0;1;100,00
"293050 Serrinha";6;6;2971,14;2816,88;-;-;154,26;-;-;495,19;495,19;14;2,3;-;-
"293070 Simões Filho";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;5;1,3;-;-
"293075 Sítio do Mato";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;2;1,0;-;-
"293090 Tabocas do Brejo Velho";7;7;3394,33;3214,36;-;-;179,97;-;-;484,90;484,90;7;1,0;-;-
"293105 Tanque Novo";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;18;2,6;-;-
"293120 Taperoá";11;11;5375,09;5092,28;-;-;282,81;-;-;488,64;488,64;47;4,3;-;-
"293160 Teolândia";27;27;13450,13;12755,96;-;-;694,17;-;-;498,15;498,15;77;2,9;-;-
"293180 Tremedal";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"293200 Uauá";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"293210 Ubaíra";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;8;2,0;-;-
"293220 Ubaitaba";34;34;16900,46;16026,32;-;-;874,14;-;-;497,07;497,07;82;2,4;1;2,94
"293230 Ubatã";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;6;3,0;-;-
"293240 Uibaí";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"293250 Una";3;3;1517,57;1440,44;-;-;77,13;-;-;505,86;505,86;10;3,3;-;-
"293280 Utinga";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;3;1,5;-;-
"293290 Valença";9;9;5000,14;4745,53;-;-;254,61;-;-;555,57;555,57;35;3,9;-;-
"293300 Valente";6;6;2939,14;2784,88;-;-;154,26;-;-;489,86;489,86;10;1,7;-;-
"293310 Várzea do Poço";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"293315 Várzea Nova";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;8;2,0;-;-
"293330 Vitória da Conquista";62;62;31525,12;29866,06;-;-;1659,06;-;-;508,47;508,47;151;2,4;-;-
"293340 Wagner";11;11;5399,09;5116,28;-;-;282,81;-;-;490,83;490,83;22;2,0;-;-
"293345 Wanderley";28;28;13641,32;12921,44;-;-;719,88;-;-;487,19;487,19;56;2,0;-;-
"293350 Wenceslau Guimarães";5;5;2483,95;2355,40;-;-;128,55;-;-;496,79;496,79;11;2,2;-;-
"293360 Xique-Xique";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;7;3,5;-;-
"310060 Água Boa";6;6;2875,14;2720,88;-;-;154,26;-;-;479,19;479,19;14;2,3;-;-
"310090 Águas Formosas";37;37;18846,69;17852,85;-;-;993,84;-;-;509,37;509,37;136;3,7;1;2,70
"310100 Águas Vermelhas";6;6;3027,14;2872,88;-;-;154,26;-;-;504,52;504,52;19;3,2;-;-
"310110 Aimorés";9;9;4448,71;4217,32;-;-;231,39;-;-;494,30;494,30;17;1,9;-;-
"310150 Além Paraíba";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"310170 Almenara";3;3;1541,77;1464,64;-;-;77,13;-;-;513,92;513,92;10;3,3;-;-
"310340 Araçuaí";8;8;4201,94;3969,17;-;-;232,77;-;-;525,24;525,24;42;5,3;-;-
"310350 Araguari";7;7;3598,51;3406,93;-;-;191,58;-;-;514,07;514,07;27;3,9;-;-
"310400 Araxá";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"310420 Arcos";3;3;1160,44;1082,80;-;-;77,64;-;-;386,81;386,81;4;1,3;-;-
"310450 Arinos";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;4;4,0;-;-
"310470 Ataléia";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"310490 Baependi";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"310540 Barão de Cocais";4;4;2028,76;1925,92;-;-;102,84;-;-;507,19;507,19;13;3,3;-;-
"310560 Barbacena";2;2;1085,88;1034,46;-;-;51,42;-;-;542,94;542,94;8;4,0;-;-
"310620 Belo Horizonte";300;300;210523,19;196770,34;-;-;13752,85;-;-;701,74;701,74;979;3,3;-;-
"310650 Berilo";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"310670 Betim";7;7;5495,88;5200,10;-;-;295,78;-;-;785,13;785,13;42;6,0;-;-
"310740 Bom Despacho";2;2;1007,72;956,30;-;-;51,42;-;-;503,86;503,86;7;3,5;-;-
"310900 Brumadinho";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"310950 Cabo Verde";1;1;535,19;509,48;-;-;25,71;-;-;535,19;535,19;7;7,0;-;-
"310270 Cachoeira de Pajeú";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"310990 Caetanópolis";4;4;1972,76;1869,92;-;-;102,84;-;-;493,19;493,19;9;2,3;-;-
"311000 Caeté";2;2;646,81;603,89;-;-;42,92;-;-;323,41;323,41;4;2,0;-;-
"311030 Caldas";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;4;2,0;-;-
"311060 Cambuí";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;4;2,0;-;-
"311160 Campos Gerais";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;5;1,3;-;-
"311280 Capitólio";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"311330 Carangola";3;3;2445,30;2319,76;-;-;125,54;-;-;815,10;815,10;15;5,0;-;-
"311370 Carlos Chagas";3;3;1613,69;1528,82;-;-;84,87;-;-;537,90;537,90;17;5,7;-;-
"311440 Carmo do Rio Claro";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"311460 Carrancas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"311570 Central de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"311680 Coluna";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;6;2,0;-;-
"311800 Congonhas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;-;-;-;-
"311830 Conselheiro Lafaiete";21;21;11748,25;11165,77;-;-;582,48;-;-;559,44;559,44;95;4,5;1;4,76
"311840 Conselheiro Pena";5;5;2395,95;2267,40;-;-;128,55;-;-;479,19;479,19;12;2,4;-;-
"311860 Contagem";34;34;23075,82;21384,46;-;-;1691,36;-;-;678,70;678,70;122;3,6;-;-
"311930 Coromandel";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;3;1,5;-;-
"312090 Curvelo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"312160 Diamantina";1;1;613,20;583,64;-;-;29,56;-;-;613,20;613,20;4;4,0;-;-
"312210 Divino das Laranjeiras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"312230 Divinópolis";1;1;1565,65;1491,51;-;-;74,14;-;-;1565,65;1565,65;10;10,0;-;-
"312360 Elói Mendes";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"312410 Esmeraldas";7;7;3514,33;3334,36;-;-;179,97;-;-;502,05;502,05;20;2,9;-;-
"312560 Felisburgo";7;7;3386,33;3206,36;-;-;179,97;-;-;483,76;483,76;22;3,1;-;-
"312670 Francisco Sá";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"312770 Governador Valadares";3;3;2891,03;2711,49;-;-;179,54;-;-;963,68;963,68;34;11,3;-;-
"312780 Grão Mogol";3;3;1533,57;1456,44;-;-;77,13;-;-;511,19;511,19;12;4,0;-;-
"312820 Guaraciaba";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;13;3,3;-;-
"312840 Guarani";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"312860 Guarda-Mor";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"312870 Guaxupé";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"312980 Ibirité";24;24;12193,33;11568,55;-;-;624,78;-;-;508,06;508,06;76;3,2;-;-
"313130 Ipatinga";8;8;6062,49;5772,51;-;-;289,98;-;-;757,81;757,81;33;4,1;-;-
"313170 Itabira";6;6;3167,54;3001,67;-;-;165,87;-;-;527,92;527,92;16;2,7;-;-
"313180 Itabirinha";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313190 Itabirito";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"313250 Itamarandiba";4;4;2058,71;1955,87;-;-;102,84;-;-;514,68;514,68;16;4,0;-;-
"313310 Itanhandu";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;5;5,0;-;-
"313350 Itapecerica";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"313380 Itaúna";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;7;2,3;-;-
"313420 Ituiutaba";1;1;3351,51;2919,00;-;-;432,51;-;-;3351,51;3351,51;8;8,0;-;-
"313440 Iturama";11;11;5367,09;5084,28;-;-;282,81;-;-;487,92;487,92;13;1,2;-;-
"313460 Jaboticatubas";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"313470 Jacinto";7;7;3394,33;3214,36;-;-;179,97;-;-;484,90;484,90;9;1,3;-;-
"313520 Januária";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"313540 Jeceaba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"313600 Joaíma";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"313620 João Monlevade";4;4;3478,20;3290,22;-;-;187,98;-;-;869,55;869,55;35;8,8;-;-
"313630 João Pinheiro";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"313670 Juiz de Fora";18;18;17892,42;16309,86;-;-;1582,56;-;-;994,02;994,02;79;4,4;-;-
"313710 Lagamar";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"313720 Lagoa da Prata";1;1;632,79;607,08;-;-;25,71;-;-;632,79;632,79;3;3,0;-;-
"313760 Lagoa Santa";9;9;4797,37;4523,41;-;-;273,96;-;-;533,04;533,04;42;4,7;-;-
"313880 Luz";3;3;1456,62;1379,49;-;-;77,13;-;-;485,54;485,54;9;3,0;-;-
"313890 Machacalis";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"313920 Malacacheta";5;5;2451,95;2323,40;-;-;128,55;-;-;490,39;490,39;23;4,6;-;-
"313930 Manga";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"313950 Manhumirim";1;1;559,43;518,24;-;-;41,19;-;-;559,43;559,43;10;10,0;-;-
"313980 Mar de Espanha";1;1;47,27;35,65;-;-;11,62;-;-;47,27;47,27;1;1,0;-;-
"313990 Maria da Fé";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;10;3,3;-;-
"314110 Matozinhos";3;3;1645,81;1553,20;-;-;92,61;-;-;548,60;548,60;16;5,3;-;-
"314140 Medina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314150 Mendes Pimentel";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314160 Mercês";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"314180 Minas Novas";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;8;1,6;-;-
"314200 Mirabela";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"314220 Miraí";1;1;527,19;501,48;-;-;25,71;-;-;527,19;527,19;6;6,0;-;-
"314260 Monsenhor Paulo";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"314270 Montalvânia";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;6;1,5;-;-
"314300 Monte Belo";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"314310 Monte Carmelo";5;5;2521,90;2393,35;-;-;128,55;-;-;504,38;504,38;15;3,0;-;-
"314320 Monte Santo de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"314330 Montes Claros";7;7;3414,33;3201,11;-;-;213,22;-;-;487,76;487,76;87;12,4;-;-
"314350 Morada Nova de Minas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"314390 Muriaé";3;3;1581,30;1496,46;-;-;84,84;-;-;527,10;527,10;9;3,0;-;-
"314400 Mutum";14;14;7076,66;6716,72;-;-;359,94;-;-;505,48;505,48;46;3,3;-;-
"314430 Nanuque";2;2;1121,91;1058,88;-;-;63,03;-;-;560,96;560,96;10;5,0;-;-
"314460 Nepomuceno";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"314480 Nova Lima";8;8;4366,74;4075,92;-;-;290,82;-;-;545,84;545,84;57;7,1;-;-
"314520 Nova Serrana";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;9;4,5;-;-
"314530 Novo Cruzeiro";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"314560 Oliveira";3;3;1541,61;1464,48;-;-;77,13;-;-;513,87;513,87;12;4,0;-;-
"314600 Ouro Fino";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;4;4,0;-;-
"314610 Ouro Preto";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"314630 Padre Paraíso";3;3;1821,16;1668,17;-;-;152,99;-;-;607,05;607,05;20;6,7;-;-
"314710 Pará de Minas";3;3;1841,86;1749,31;-;-;92,55;-;-;613,95;613,95;11;3,7;-;-
"314700 Paracatu";3;3;1541,17;1464,04;-;-;77,13;-;-;513,72;513,72;9;3,0;-;-
"314720 Paraguaçu";2;2;1039,53;988,11;-;-;51,42;-;-;519,76;519,76;13;6,5;-;-
"314790 Passos";1;1;575,02;544,17;-;-;30,85;-;-;575,02;575,02;2;2,0;-;-
"314800 Patos de Minas";1;1;3148,90;2784,19;-;-;364,71;-;-;3148,90;3148,90;5;5,0;-;-
"314870 Pedra Azul";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"314980 Perdizes";8;8;3833,52;3627,84;-;-;205,68;-;-;479,19;479,19;23;2,9;-;-
"314990 Perdões";3;3;1501,57;1424,44;-;-;77,13;-;-;500,52;500,52;9;3,0;-;-
"315080 Piranga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315120 Pirapora";3;3;1520,62;1443,49;-;-;77,13;-;-;506,87;506,87;8;2,7;-;-
"315150 Piumhi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315180 Poços de Caldas";2;2;1400,08;1332,12;-;-;67,96;-;-;700,04;700,04;7;3,5;-;-
"315240 Poté";1;1;583,31;549,86;-;-;33,45;-;-;583,31;583,31;8;8,0;-;-
"315250 Pouso Alegre";2;2;1712,06;1634,94;-;-;77,12;-;-;856,03;856,03;7;3,5;-;-
"315270 Prados";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"315280 Prata";4;4;2364,52;2204,10;-;-;160,42;-;-;591,13;591,13;9;2,3;-;-
