"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"320360 Mucurici";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;10;1,4;-;-
"320380 Muqui";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;5;2,5;-;-
"320405 Pedro Canário";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;8;2,7;-;-
"320455 Santa Maria de Jetibá";1;1;483,86;458,15;-;-;25,71;-;-;483,86;483,86;2;2,0;-;-
"320490 São Mateus";7;7;3728,81;3537,23;-;-;191,58;-;-;532,69;532,69;37;5,3;-;-
"320506 Venda Nova do Imigrante";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320520 Vila Velha";27;27;13968,03;13174,78;-;-;793,25;-;-;517,33;517,33;81;3,0;-;-
"320530 Vitória";6;6;3651,64;3466,54;-;-;185,10;-;-;608,61;608,61;15;2,5;-;-
"330010 Angra dos Reis";2;2;1027,08;975,66;-;-;51,42;-;-;513,54;513,54;8;4,0;-;-
"330030 Barra do Piraí";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"330040 Barra Mansa";2;2;1046,58;983,55;-;-;63,03;-;-;523,29;523,29;15;7,5;-;-
"330045 Belford Roxo";4;4;2203,26;2100,42;-;-;102,84;-;-;550,81;550,81;12;3,0;-;-
"330060 Bom Jesus do Itabapoana";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;10;3,3;-;-
"330090 Cambuci";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"330100 Campos dos Goytacazes";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"330120 Carmo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"330170 Duque de Caxias";4;4;2084,82;1974,24;-;-;110,58;-;-;521,21;521,21;11;2,8;-;-
"330200 Itaguaí";3;3;1999,83;1833,69;-;-;166,14;-;-;666,61;666,61;39;13,0;2;66,67
"330220 Itaperuna";1;1;840,49;801,93;-;-;38,56;-;-;840,49;840,49;3;3,0;-;-
"330240 Macaé";2;2;1382,46;1311,69;-;-;70,77;-;-;691,23;691,23;13;6,5;-;-
"330250 Magé";1;1;681,19;655,48;-;-;25,71;-;-;681,19;681,19;5;5,0;-;-
"330260 Mangaratiba";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"330270 Maricá";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"330290 Miguel Pereira";1;1;674,87;637,55;-;-;37,32;-;-;674,87;674,87;9;9,0;-;-
"330300 Miracema";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"330340 Nova Friburgo";3;3;2294,43;2172,94;-;-;121,49;-;-;764,81;764,81;23;7,7;-;-
"330350 Nova Iguaçu";2;2;2050,83;1880,01;-;-;170,82;-;-;1025,41;1025,41;35;17,5;1;50,00
"330390 Petrópolis";5;5;2620,36;2491,81;-;-;128,55;-;-;524,07;524,07;11;2,2;-;-
"330411 Porto Real";1;1;582,42;504,07;-;-;78,35;-;-;582,42;582,42;1;1,0;-;-
"330412 Quatis";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"330420 Resende";5;5;2501,67;2373,12;-;-;128,55;-;-;500,33;500,33;14;2,8;-;-
"330430 Rio Bonito";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"330455 Rio de Janeiro";37;37;26177,52;24311,91;-;-;1865,61;-;-;707,50;707,50;134;3,6;1;2,70
"330490 São Gonçalo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"330550 Saquarema";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"330580 Teresópolis";4;4;3007,12;2852,88;-;-;154,24;-;-;751,78;751,78;11;2,8;-;-
"330610 Valença";1;1;187,13;160,62;-;-;26,51;-;-;187,13;187,13;2;2,0;-;-
"330630 Volta Redonda";10;10;5277,77;5016,80;-;-;260,97;-;-;527,78;527,78;32;3,2;-;-
"350010 Adamantina";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"350130 Álvares Machado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"350170 Américo Brasiliense";3;3;2200,28;2047,61;-;-;152,67;-;-;733,43;733,43;15;5,0;-;-
"350190 Amparo";2;2;1247,95;1184,92;-;-;63,03;-;-;623,98;623,98;12;6,0;-;-
"350280 Araçatuba";1;1;754,78;716,22;-;-;38,56;-;-;754,78;754,78;3;3,0;-;-
"350320 Araraquara";4;4;2474,81;2348,25;-;-;126,56;-;-;618,70;618,70;8;2,0;-;-
"350330 Araras";1;1;510,94;485,23;-;-;25,71;-;-;510,94;510,94;4;4,0;-;-
"350400 Assis";1;1;736,25;710,54;-;-;25,71;-;-;736,25;736,25;4;4,0;-;-
"350410 Atibaia";4;4;1548,84;1460,09;-;-;88,75;-;-;387,21;387,21;8;2,0;-;-
"350450 Avaré";4;4;1935,81;1832,97;-;-;102,84;-;-;483,95;483,95;12;3,0;-;-
"350520 Bariri";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;5;1,7;-;-
"350530 Barra Bonita";1;1;536,59;510,88;-;-;25,71;-;-;536,59;536,59;4;4,0;-;-
"350570 Barueri";51;51;25338,71;24038,46;-;-;1300,25;-;-;496,84;496,84;117;2,3;-;-
"350590 Batatais";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"350600 Bauru";13;13;8744,69;8126,41;-;-;618,28;-;-;672,67;672,67;51;3,9;-;-
"350630 Bernardino de Campos";1;1;530,05;504,34;-;-;25,71;-;-;530,05;530,05;2;2,0;-;-
"350635 Bertioga";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;24;6,0;-;-
"350750 Botucatu";38;38;28897,62;27409,11;-;-;1488,51;-;-;760,46;760,46;120;3,2;-;-
"350760 Bragança Paulista";2;2;1544,57;1467,45;-;-;77,12;-;-;772,28;772,28;6;3,0;-;-
"350840 Cabreúva";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"350880 Cafelândia";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"350900 Caieiras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;5;5,0;-;-
"350950 Campinas";47;47;38480,47;36011,35;-;-;2469,12;-;-;818,73;818,73;134;2,9;-;-
"350960 Campo Limpo Paulista";3;3;1494,91;1417,78;-;-;77,13;-;-;498,30;498,30;6;2,0;-;-
"351020 Capão Bonito";3;3;1481,63;1400,63;-;-;81,00;-;-;493,88;493,88;12;4,0;-;-
"351040 Capivari";2;2;983,05;931,63;-;-;51,42;-;-;491,52;491,52;5;2,5;-;-
"351060 Carapicuíba";7;7;7408,29;6740,26;-;-;668,03;-;-;1058,33;1058,33;48;6,9;-;-
"351070 Cardoso";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"351080 Casa Branca";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"351110 Catanduva";5;5;3254,72;3087,62;-;-;167,10;-;-;650,94;650,94;17;3,4;-;-
"351160 Cesário Lange";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;10;3,3;-;-
"355720 Chavantes";2;2;1026,44;971,15;-;-;55,29;-;-;513,22;513,22;9;4,5;-;-
"351230 Conchas";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"351300 Cotia";9;9;3080,95;2891,83;-;-;189,12;-;-;342,33;342,33;8;0,9;-;-
"351340 Cruzeiro";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"351380 Diadema";21;21;11145,43;10484,01;-;-;661,42;-;-;530,73;530,73;51;2,4;-;-
"351390 Divinolândia";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"351410 Dois Córregos";3;3;1496,25;1419,12;-;-;77,13;-;-;498,75;498,75;7;2,3;-;-
"351440 Dracena";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"351450 Duartina";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"351500 Embu das Artes";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"351518 Espírito Santo do Pinhal";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"351550 Fernandópolis";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351570 Ferraz de Vasconcelos";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;3;3,0;-;-
"351620 Franca";12;12;9935,02;9449,08;-;-;485,94;-;-;827,92;827,92;44;3,7;-;-
"351690 General Salgado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"351760 Guapiara";1;1;627,61;574,81;-;-;52,80;-;-;627,61;627,61;13;13,0;-;-
"351870 Guarujá";1;1;750,45;717,00;-;-;33,45;-;-;750,45;750,45;8;8,0;-;-
"351880 Guarulhos";57;57;44782,79;41255,24;-;-;3527,55;-;-;785,66;785,66;246;4,3;-;-
"351900 Herculândia";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;15;3,8;-;-
"351907 Hortolândia";14;14;6391,04;6045,19;-;-;345,85;-;-;456,50;456,50;41;2,9;-;-
"351970 Ibiúna";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;12;12,0;-;-
"352040 Ilhabela";1;1;542,94;517,23;-;-;25,71;-;-;542,94;542,94;4;4,0;-;-
"352050 Indaiatuba";3;3;1158,06;1095,02;-;-;63,04;-;-;386,02;386,02;4;1,3;-;-
"352090 Ipaussu";1;1;504,87;475,47;-;-;29,40;-;-;504,87;504,87;3;3,0;-;-
"352170 Itaberá";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"352220 Itapecerica da Serra";4;4;1484,84;1396,09;-;-;88,75;-;-;371,21;371,21;9;2,3;-;-
"352230 Itapetininga";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"352250 Itapevi";2;2;2897,26;2574,64;-;-;322,62;-;-;1448,63;1448,63;7;3,5;-;-
"352260 Itapira";2;2;1025,43;974,01;-;-;51,42;-;-;512,71;512,71;6;3,0;-;-
"352270 Itápolis";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"352310 Itaquaquecetuba";3;3;1554,36;1469,49;-;-;84,87;-;-;518,12;518,12;13;4,3;-;-
"352320 Itararé";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"352340 Itatiba";6;6;3013,76;2859,50;-;-;154,26;-;-;502,29;502,29;10;1,7;-;-
"352360 Itirapina";2;2;1061,61;957,55;-;-;104,06;-;-;530,80;530,80;3;1,5;-;-
"352400 Itupeva";1;1;539,37;502,05;-;-;37,32;-;-;539,37;539,37;9;9,0;-;-
"352430 Jaboticabal";2;2;118,54;95,30;-;-;23,24;-;-;59,27;59,27;3;1,5;-;-
"352440 Jacareí";3;3;1721,02;1643,89;-;-;77,13;-;-;573,67;573,67;13;4,3;1;33,33
"352470 Jaguariúna";4;4;2130,85;2028,01;-;-;102,84;-;-;532,71;532,71;12;3,0;-;-
"352480 Jales";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;8;4,0;-;-
"352530 Jaú";29;29;14820,08;14064,60;-;-;755,48;-;-;511,04;511,04;71;2,4;-;-
"352590 Jundiaí";11;11;6352,25;6053,96;-;-;298,29;-;-;577,48;577,48;30;2,7;-;-
"352600 Junqueirópolis";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"352640 Laranjal Paulista";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;9;3,0;-;-
"352670 Leme";4;4;2120,29;2017,45;-;-;102,84;-;-;530,07;530,07;13;3,3;-;-
"352680 Lençóis Paulista";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"352690 Limeira";7;7;3351,88;3095,43;-;-;256,45;-;-;478,84;478,84;16;2,3;-;-
"352720 Lorena";2;2;6398,12;5523,07;-;-;875,05;-;-;3199,06;3199,06;11;5,5;2;100,00
"352900 Marília";17;17;15408,22;14456,42;-;-;951,80;-;-;906,37;906,37;68;4,0;-;-
"352920 Martinópolis";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"352940 Mauá";15;15;7703,30;7313,78;-;-;389,52;-;-;513,55;513,55;51;3,4;-;-
"353010 Mirandópolis";1;1;615,60;589,89;-;-;25,71;-;-;615,60;615,60;3;3,0;-;-
"353030 Mirassol";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;5;5,0;-;-
"353050 Mococa";2;2;999,72;948,30;-;-;51,42;-;-;499,86;499,86;4;2,0;-;-
"353060 Mogi das Cruzes";14;14;7664,55;7293,00;-;-;371,55;-;-;547,47;547,47;60;4,3;-;-
"353070 Mogi Guaçu";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;-;-;-;-
"353130 Monte Alto";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"353240 Nazaré Paulista";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"353300 Nova Granada";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"353350 Novo Horizonte";3;3;1469,57;1392,44;-;-;77,13;-;-;489,86;489,86;8;2,7;-;-
"353430 Orlândia";3;3;1487,00;1409,87;-;-;77,13;-;-;495,67;495,67;5;1,7;-;-
"353440 Osasco";9;9;5394,40;5163,01;-;-;231,39;-;-;599,38;599,38;60;6,7;1;11,11
"353475 Ouroeste";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"353490 Pacaembu";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"353520 Palmeira d'Oeste";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"353550 Paraguaçu Paulista";1;1;1036,14;975,60;-;-;60,54;-;-;1036,14;1036,14;15;15,0;-;-
"353620 Pariquera-Açu";1;1;520,59;494,88;-;-;25,71;-;-;520,59;520,59;2;2,0;-;-
"353650 Paulínia";3;3;1490,24;1413,11;-;-;77,13;-;-;496,75;496,75;10;3,3;-;-
"353670 Pederneiras";3;3;1477,57;1400,44;-;-;77,13;-;-;492,52;492,52;10;3,3;-;-
"353870 Piracicaba";4;4;3013,14;2858,90;-;-;154,24;-;-;753,28;753,28;9;2,3;-;-
"353880 Piraju";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"354060 Porto Feliz";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"354100 Praia Grande";3;3;1443,92;1366,79;-;-;77,13;-;-;481,31;481,31;6;2,0;-;-
"354130 Presidente Epitácio";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;-;-;-;-
"354140 Presidente Prudente";4;4;2759,60;2278,91;-;-;480,69;-;-;689,90;689,90;19;4,8;-;-
"354160 Promissão";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"354220 Rancharia";1;1;666,89;641,18;-;-;25,71;-;-;666,89;666,89;6;6,0;-;-
"354330 Ribeirão Pires";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"354340 Ribeirão Preto";26;26;22519,03;20601,71;-;-;1917,32;-;-;866,12;866,12;88;3,4;-;-
"354390 Rio Claro";1;1;5851,35;5079,84;-;-;771,51;-;-;5851,35;5851,35;12;12,0;-;-
"354425 Rosana";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"354630 Santa Cruz das Palmeiras";2;2;1004,39;952,97;-;-;51,42;-;-;502,19;502,19;7;3,5;-;-
"354780 Santo André";18;18;10299,47;9774,92;-;-;524,55;-;-;572,19;572,19;49;2,7;-;-
"354850 Santos";6;6;17715,46;15459,40;-;-;2256,06;-;-;2952,58;2952,58;46;7,7;-;-
"354860 São Bento do Sapucaí";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"354870 São Bernardo do Campo";43;43;30904,95;28740,94;-;-;2164,01;-;-;718,72;718,72;189;4,4;-;-
"354880 São Caetano do Sul";18;18;17809,90;16101,19;-;-;1708,71;-;-;989,44;989,44;59;3,3;-;-
"354890 São Carlos";14;14;7222,79;6812,69;-;-;410,10;-;-;515,91;515,91;58;4,1;-;-
"354940 São Joaquim da Barra";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"354980 São José do Rio Preto";10;10;13946,79;12747,78;-;-;1199,01;-;-;1394,68;1394,68;46;4,6;1;10,00
"354990 São José dos Campos";18;18;14076,67;13003,69;-;-;1072,98;-;-;782,04;782,04;50;2,8;1;5,56
"355010 São Manuel";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"355030 São Paulo";424;424;333487,99;307521,83;-;-;25966,16;-;-;786,53;786,53;1724;4,1;1;0,24
"355080 São Sebastião da Grama";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"355100 São Vicente";6;6;3003,14;2848,88;-;-;154,26;-;-;500,52;500,52;16;2,7;-;-
"355170 Sertãozinho";3;3;1754,40;1624,63;-;-;129,77;-;-;584,80;584,80;14;4,7;-;-
"355220 Sorocaba";17;17;8388,71;7845,31;-;-;543,40;-;-;493,45;493,45;68;4,0;-;-
"355240 Sumaré";4;4;3081,22;2926,98;-;-;154,24;-;-;770,31;770,31;14;3,5;-;-
"355260 Tabapuã";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"355280 Taboão da Serra";36;36;24578,20;22975,69;-;-;1602,51;-;-;682,73;682,73;107;3,0;-;-
"355370 Taquaritinga";1;1;44,22;33,34;-;-;10,88;-;-;44,22;44,22;1;1,0;-;-
"355380 Taquarituba";3;3;1621,69;1536,82;-;-;84,87;-;-;540,56;540,56;18;6,0;-;-
"355430 Teodoro Sampaio";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;4;4,0;-;-
"355540 Ubatuba";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"355600 Urupês";3;3;1461,57;1384,44;-;-;77,13;-;-;487,19;487,19;10;3,3;-;-
"355620 Valinhos";1;1;507,89;482,18;-;-;25,71;-;-;507,89;507,89;2;2,0;-;-
"355640 Vargem Grande do Sul";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"355670 Vinhedo";8;8;3179,75;3002,25;-;-;177,50;-;-;397,47;397,47;15;1,9;-;-
"355680 Viradouro";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"355700 Votorantim";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;10;5,0;-;-
"355710 Votuporanga";1;1;507,89;482,18;-;-;25,71;-;-;507,89;507,89;2;2,0;-;-
"410110 Andirá";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"410140 Apucarana";3;3;2191,37;2088,54;-;-;102,83;-;-;730,46;730,46;14;4,7;-;-
"410150 Arapongas";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"410180 Araucária";15;15;7665,11;7279,46;-;-;385,65;-;-;511,01;511,01;27;1,8;-;-
"410200 Assis Chateaubriand";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;5;2,5;-;-
"410210 Astorga";4;4;1990,10;1887,26;-;-;102,84;-;-;497,53;497,53;8;2,0;-;-
"410250 Barbosa Ferraz";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"410370 Cambé";2;2;137,59;114,35;-;-;23,24;-;-;68,80;68,80;6;3,0;-;-
"410390 Campina da Lagoa";11;11;5383,09;5100,28;-;-;282,81;-;-;489,37;489,37;32;2,9;-;-
"410400 Campina Grande do Sul";4;4;2968,56;2814,32;-;-;154,24;-;-;742,14;742,14;6;1,5;-;-
"410420 Campo Largo";7;7;5166,73;4834,43;-;-;332,30;-;-;738,10;738,10;29;4,1;-;-
"410430 Campo Mourão";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"410440 Cândido de Abreu";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;8;2,7;-;-
"410442 Candói";1;1;536,34;510,63;-;-;25,71;-;-;536,34;536,34;3;3,0;-;-
"410450 Capanema";4;4;1948,76;1845,92;-;-;102,84;-;-;487,19;487,19;8;2,0;-;-
"410460 Capitão Leônidas Marques";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;3;1,5;-;-
"410480 Cascavel";8;8;4732,45;4415,80;-;-;316,65;-;-;591,56;591,56;21;2,6;-;-
"410520 Cerro Azul";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;3;3,0;-;-
"410540 Chopinzinho";4;4;1945,46;1842,62;-;-;102,84;-;-;486,37;486,37;9;2,3;-;-
"410550 Cianorte";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;10;2,0;-;-
"410560 Cidade Gaúcha";8;8;3857,52;3651,84;-;-;205,68;-;-;482,19;482,19;16;2,0;-;-
"410570 Clevelândia";11;11;5343,09;5060,28;-;-;282,81;-;-;485,74;485,74;27;2,5;-;-
"410590 Colorado";3;3;1534,26;1457,13;-;-;77,13;-;-;511,42;511,42;8;2,7;-;-
"410640 Cornélio Procópio";5;5;2012,03;1897,57;-;-;114,46;-;-;402,41;402,41;6;1,2;-;-
"410650 Coronel Vivida";3;3;1050,60;988,30;-;-;62,30;-;-;350,20;350,20;6;2,0;-;-
"410680 Cruz Machado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"410690 Curitiba";78;78;55327,04;51690,28;-;-;3636,76;-;-;709,32;709,32;198;2,5;1;1,28
"410720 Dois Vizinhos";11;11;5423,09;5140,28;-;-;282,81;-;-;493,01;493,01;28;2,5;-;-
"410750 Engenheiro Beltrão";4;4;1521,79;1433,78;-;-;88,01;-;-;380,45;380,45;8;2,0;-;-
"410753 Entre Rios do Oeste";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"410820 Formosa do Oeste";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;7;2,3;-;-
"410830 Foz do Iguaçu";4;4;8599,74;7607,76;-;-;991,98;-;-;2149,93;2149,93;30;7,5;1;25,00
"410840 Francisco Beltrão";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"410860 Goioerê";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"410870 Grandes Rios";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"410930 Guaraniaçu";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"410940 Guarapuava";3;3;2985,89;2705,36;-;-;280,53;-;-;995,30;995,30;10;3,3;-;-
"410970 Ibaiti";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"410980 Ibiporã";3;3;1645,98;1568,85;-;-;77,13;-;-;548,66;548,66;9;3,0;-;-
"411040 Indianópolis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"411070 Irati";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;3;1,0;-;-
"411125 Itaperuçu";38;38;18639,17;17644,04;-;-;995,13;-;-;490,50;490,50;74;1,9;-;-
"411130 Itaúna do Sul";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"411150 Ivaiporã";2;2;1014,42;963,00;-;-;51,42;-;-;507,21;507,21;4;2,0;-;-
"411170 Jaboti";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"411240 Japurá";4;4;1940,76;1837,92;-;-;102,84;-;-;485,19;485,19;13;3,3;-;-
"411250 Jardim Alegre";4;4;1916,76;1813,92;-;-;102,84;-;-;479,19;479,19;8;2,0;-;-
"411295 Juranda";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"411330 Laranjeiras do Sul";8;8;3961,52;3755,84;-;-;205,68;-;-;495,19;495,19;20;2,5;-;-
"411350 Loanda";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"411370 Londrina";12;12;10497,33;9614,57;-;-;882,76;-;-;874,78;874,78;42;3,5;-;-
"411375 Lunardelli";5;5;2419,95;2291,40;-;-;128,55;-;-;483,99;483,99;14;2,8;-;-
"411390 Mallet";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;6;3,0;-;-
"411420 Mandaguari";4;4;2004,76;1901,92;-;-;102,84;-;-;501,19;501,19;11;2,8;-;-
"411430 Mandirituba";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"411440 Mangueirinha";6;6;2995,14;2840,88;-;-;154,26;-;-;499,19;499,19;15;2,5;-;-
"411520 Maringá";2;2;3654,81;3264,39;-;-;390,42;-;-;1827,41;1827,41;7;3,5;-;-
"411540 Marmeleiro";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;10;2,0;-;-
"411580 Medianeira";1;1;52,22;41,34;-;-;10,88;-;-;52,22;52,22;1;1,0;-;-
"411605 Missal";5;5;2427,95;2299,40;-;-;128,55;-;-;485,59;485,59;6;1,2;-;-
"411670 Nova Aurora";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;12;3,0;-;-
"411722 Nova Santa Rosa";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"411760 Palmas";1;1;1441,30;1279,99;-;-;161,31;-;-;1441,30;1441,30;3;3,0;-;-
"411800 Paraíso do Norte";3;3;1437,57;1360,44;-;-;77,13;-;-;479,19;479,19;6;2,0;-;-
"411840 Paranavaí";2;2;6348,30;5551,08;-;-;797,22;-;-;3174,15;3174,15;16;8,0;-;-
"411850 Pato Branco";2;2;1093,63;1042,21;-;-;51,42;-;-;546,82;546,82;7;3,5;-;-
"411930 Pinhão";4;4;1964,76;1861,92;-;-;102,84;-;-;491,19;491,19;15;3,8;-;-
"411960 Pitanga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"411970 Planaltina do Paraná";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"411980 Planalto";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;11;2,2;-;-
"411990 Ponta Grossa";4;4;2401,00;2298,16;-;-;102,84;-;-;600,25;600,25;21;5,3;-;-
"412020 Porto Rico";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"412090 Quedas do Iguaçu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
