"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"314870 Pedra Azul";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"314930 Pedro Leopoldo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"314980 Perdizes";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;21;3,0;-;-
"314990 Perdões";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"315080 Piranga";3;3;1445,57;1368,44;-;-;77,13;-;-;481,86;481,86;13;4,3;-;-
"315110 Pirapetinga";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"315120 Pirapora";2;2;1041,43;990,01;-;-;51,42;-;-;520,72;520,72;8;4,0;-;-
"315140 Pitangui";2;2;1033,06;981,64;-;-;51,42;-;-;516,53;516,53;7;3,5;-;-
"315170 Poço Fundo";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315180 Poços de Caldas";1;1;742,78;704,22;-;-;38,56;-;-;742,78;742,78;2;2,0;-;-
"315200 Pompéu";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315220 Porteirinha";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315240 Poté";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;11;2,8;-;-
"315250 Pouso Alegre";1;1;854,98;816,42;-;-;38,56;-;-;854,98;854,98;5;5,0;-;-
"315400 Raul Soares";5;5;2507,95;2379,40;-;-;128,55;-;-;501,59;501,59;17;3,4;-;-
"315430 Resplendor";4;4;1988,76;1885,92;-;-;102,84;-;-;497,19;497,19;9;2,3;-;-
"315490 Rio Casca";1;1;559,43;518,24;-;-;41,19;-;-;559,43;559,43;10;10,0;-;-
"315550 Rio Paranaíba";3;3;1525,57;1448,44;-;-;77,13;-;-;508,52;508,52;11;3,7;-;-
"315560 Rio Pardo de Minas";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"315570 Rio Piracicaba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"315580 Rio Pomba";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"315590 Rio Preto";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;14;3,5;-;-
"315600 Rio Vermelho";6;6;2923,14;2768,88;-;-;154,26;-;-;487,19;487,19;15;2,5;-;-
"315670 Sabará";1;1;587,37;550,05;-;-;37,32;-;-;587,37;587,37;9;9,0;-;-
"315680 Sabinópolis";7;7;3386,33;3206,36;-;-;179,97;-;-;483,76;483,76;12;1,7;-;-
"315690 Sacramento";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;-;-;-;-
"315700 Salinas";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;10;3,3;-;-
"315710 Salto da Divisa";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;4;2,0;-;-
"315720 Santa Bárbara";3;3;1605,69;1520,82;-;-;84,87;-;-;535,23;535,23;15;5,0;-;-
"315930 Santa Rita de Jacutinga";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;8;2,7;-;-
"316040 Santo Antônio do Monte";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"316110 São Francisco";5;5;2507,95;2379,40;-;-;128,55;-;-;501,59;501,59;14;2,8;-;-
"316200 São Gonçalo do Sapucaí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"316210 São Gotardo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"316240 São João da Ponte";3;3;1509,57;1432,44;-;-;77,13;-;-;503,19;503,19;9;3,0;-;-
"316250 São João del Rei";2;2;1221,30;1160,89;-;-;60,41;-;-;610,65;610,65;6;3,0;-;-
"316270 São João do Paraíso";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"316280 São João Evangelista";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;8;8,0;-;-
"316370 São Lourenço";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"316720 Sete Lagoas";26;26;17988,26;16329,19;-;-;1659,07;-;-;691,86;691,86;82;3,2;-;-
"316800 Taiobeiras";8;8;3969,52;3763,84;-;-;205,68;-;-;496,19;496,19;20;2,5;-;-
"316860 Teófilo Otoni";1;1;788,30;749,74;-;-;38,56;-;-;788,30;788,30;5;5,0;-;-
"316870 Timóteo";3;3;6928,37;6173,24;-;-;755,13;-;-;2309,46;2309,46;16;5,3;-;-
"316930 Três Corações";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;4;2,0;-;-
"316940 Três Pontas";1;1;541,20;515,49;-;-;25,71;-;-;541,20;541,20;6;6,0;-;-
"316970 Turmalina";5;5;2459,95;2331,40;-;-;128,55;-;-;491,99;491,99;12;2,4;-;-
"316990 Ubá";3;3;4600,60;4112,80;-;-;487,80;-;-;1533,53;1533,53;15;5,0;-;-
"317010 Uberaba";23;23;11546,89;10943,95;-;-;602,94;-;-;502,04;502,04;82;3,6;-;-
"317020 Uberlândia";40;40;24492,82;23413,02;-;-;1079,80;-;-;612,32;612,32;90;2,3;-;-
"317052 Urucuia";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"317090 Varzelândia";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"317120 Vespasiano";4;4;2004,76;1901,92;-;-;102,84;-;-;501,19;501,19;11;2,8;-;-
"317130 Viçosa";6;6;3211,46;3057,20;-;-;154,26;-;-;535,24;535,24;19;3,2;-;-
"317180 Virginópolis";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;10;5,0;-;-
"320010 Afonso Cláudio";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"320040 Anchieta";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"320080 Baixo Guandu";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"320100 Boa Esperança";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"320120 Cachoeiro de Itapemirim";12;12;10697,84;8241,00;-;-;2456,84;-;-;891,49;891,49;36;3,0;-;-
"320140 Castelo";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"320190 Domingos Martins";3;3;1909,45;1805,23;-;-;104,22;-;-;636,48;636,48;22;7,3;-;-
"320230 Guaçuí";1;1;180,63;169,75;-;-;10,88;-;-;180,63;180,63;2;2,0;-;-
"320240 Guarapari";9;9;4604,64;4361,64;-;-;243,00;-;-;511,63;511,63;25;2,8;-;-
"320245 Ibatiba";8;8;4101,22;3895,54;-;-;205,68;-;-;512,65;512,65;17;2,1;-;-
"320300 Iúna";15;15;7411,85;7026,20;-;-;385,65;-;-;494,12;494,12;31;2,1;-;-
"320313 João Neiva";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;7;2,3;-;-
"320320 Linhares";3;3;1672,15;1583,41;-;-;88,74;-;-;557,38;557,38;19;6,3;-;-
"320340 Mimoso do Sul";2;2;1014,38;962,96;-;-;51,42;-;-;507,19;507,19;7;3,5;-;-
"320350 Montanha";7;7;3458,33;3278,36;-;-;179,97;-;-;494,05;494,05;24;3,4;-;-
"320360 Mucurici";7;7;3354,33;3174,36;-;-;179,97;-;-;479,19;479,19;8;1,1;-;-
"320390 Nova Venécia";3;3;1553,63;1472,63;-;-;81,00;-;-;517,88;517,88;12;4,0;-;-
"320405 Pedro Canário";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"320410 Pinheiros";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"320455 Santa Maria de Jetibá";3;3;1446,91;1369,78;-;-;77,13;-;-;482,30;482,30;9;3,0;-;-
"320480 São José do Calçado";1;1;519,19;493,48;-;-;25,71;-;-;519,19;519,19;5;5,0;-;-
"320490 São Mateus";10;10;5542,65;5201,95;-;-;340,70;-;-;554,26;554,26;40;4,0;-;-
"320500 Serra";1;1;1450,78;1332,19;-;-;118,59;-;-;1450,78;1450,78;29;29,0;-;-
"320506 Venda Nova do Imigrante";2;2;558,46;521,13;-;-;37,33;-;-;279,23;279,23;3;1,5;-;-
"320520 Vila Velha";43;43;21662,73;20533,98;-;-;1128,75;-;-;503,78;503,78;107;2,5;-;-
"320530 Vitória";14;14;14477,91;13184,76;-;-;1293,15;-;-;1034,14;1034,14;145;10,4;-;-
"330023 Armação dos Búzios";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"330040 Barra Mansa";2;2;983,78;932,36;-;-;51,42;-;-;491,89;491,89;8;4,0;-;-
"330045 Belford Roxo";12;12;6361,38;6052,86;-;-;308,52;-;-;530,11;530,11;24;2,0;-;-
"330050 Bom Jardim";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"330060 Bom Jesus do Itabapoana";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;8;4,0;-;-
"330070 Cabo Frio";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"330110 Cantagalo";4;4;1996,76;1893,92;-;-;102,84;-;-;499,19;499,19;10;2,5;-;-
"330120 Carmo";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"330150 Cordeiro";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"330170 Duque de Caxias";9;9;6003,56;5533,62;-;-;469,94;-;-;667,06;667,06;45;5,0;-;-
"330185 Guapimirim";1;1;498,21;472,50;-;-;25,71;-;-;498,21;498,21;1;1,0;-;-
"330190 Itaboraí";1;1;699,02;673,31;-;-;25,71;-;-;699,02;699,02;3;3,0;-;-
"330200 Itaguaí";2;2;1022,38;970,96;-;-;51,42;-;-;511,19;511,19;10;5,0;-;-
"330220 Itaperuna";1;1;759,35;720,79;-;-;38,56;-;-;759,35;759,35;1;1,0;-;-
"330240 Macaé";3;3;1550,26;1473,13;-;-;77,13;-;-;516,75;516,75;10;3,3;-;-
"330250 Magé";2;2;542,46;505,13;-;-;37,33;-;-;271,23;271,23;5;2,5;-;-
"330260 Mangaratiba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;6;6,0;-;-
"330270 Maricá";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"330290 Miguel Pereira";7;7;3722,71;3531,13;-;-;191,58;-;-;531,82;531,82;29;4,1;-;-
"330330 Niterói";7;7;5135,36;4869,16;-;-;266,20;-;-;733,62;733,62;29;4,1;-;-
"330340 Nova Friburgo";5;5;3773,90;3581,10;-;-;192,80;-;-;754,78;754,78;19;3,8;-;-
"330390 Petrópolis";6;6;3131,34;2977,08;-;-;154,26;-;-;521,89;521,89;29;4,8;-;-
"330412 Quatis";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"330415 Quissamã";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"330420 Resende";3;3;1499,58;1422,45;-;-;77,13;-;-;499,86;499,86;9;3,0;-;-
"330450 Rio das Flores";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;13;6,5;-;-
"330452 Rio das Ostras";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;7;7,0;-;-
"330455 Rio de Janeiro";60;60;47521,93;43620,63;-;-;3901,30;-;-;792,03;792,03;280;4,7;1;1,67
"330490 São Gonçalo";4;4;1932,76;1829,92;-;-;102,84;-;-;483,19;483,19;8;2,0;-;-
"330515 São José do Vale do Rio Preto";1;1;55,27;43,65;-;-;11,62;-;-;55,27;55,27;1;1,0;-;-
"330530 São Sebastião do Alto";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;2;1,0;-;-
"330550 Saquarema";1;1;63,27;51,65;-;-;11,62;-;-;63,27;63,27;2;2,0;-;-
"330580 Teresópolis";4;4;5070,12;4657,53;-;-;412,59;-;-;1267,53;1267,53;18;4,5;1;25,00
"330610 Valença";3;3;1628,43;1539,69;-;-;88,74;-;-;542,81;542,81;23;7,7;-;-
"330620 Vassouras";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"330630 Volta Redonda";13;13;6553,92;6219,69;-;-;334,23;-;-;504,15;504,15;35;2,7;-;-
"350010 Adamantina";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"350160 Americana";6;6;3079,14;2924,88;-;-;154,26;-;-;513,19;513,19;15;2,5;-;-
"350170 Américo Brasiliense";1;1;968,93;875,42;-;-;93,51;-;-;968,93;968,93;2;2,0;-;-
"350190 Amparo";4;4;2019,56;1912,85;-;-;106,71;-;-;504,89;504,89;16;4,0;-;-
"350280 Araçatuba";4;4;3071,13;2916,89;-;-;154,24;-;-;767,78;767,78;14;3,5;-;-
"350320 Araraquara";1;1;866,96;828,40;-;-;38,56;-;-;866,96;866,96;6;6,0;-;-
"350330 Araras";1;1;612,75;575,43;-;-;37,32;-;-;612,75;612,75;9;9,0;-;-
"350410 Atibaia";4;4;2004,76;1901,92;-;-;102,84;-;-;501,19;501,19;14;3,5;-;-
"350520 Bariri";3;3;1485,57;1408,44;-;-;77,13;-;-;495,19;495,19;6;2,0;-;-
"350570 Barueri";22;22;11079,03;10509,54;-;-;569,49;-;-;503,59;503,59;56;2,5;-;-
"350590 Batatais";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"350600 Bauru";17;17;9544,43;8997,68;-;-;546,75;-;-;561,44;561,44;47;2,8;1;5,88
"350630 Bernardino de Campos";2;2;966,38;914,96;-;-;51,42;-;-;483,19;483,19;4;2,0;-;-
"350635 Bertioga";2;2;978,44;923,15;-;-;55,29;-;-;489,22;489,22;13;6,5;-;-
"350740 Borborema";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"350750 Botucatu";35;35;36155,83;33594,68;-;-;2561,15;-;-;1033,02;1033,02;115;3,3;-;-
"350760 Bragança Paulista";5;5;4036,53;3843,73;-;-;192,80;-;-;807,31;807,31;17;3,4;-;-
"350810 Buritama";3;3;1453,57;1376,44;-;-;77,13;-;-;484,52;484,52;6;2,0;-;-
"350840 Cabreúva";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"350850 Caçapava";3;3;3932,27;3516,14;-;-;416,13;-;-;1310,76;1310,76;11;3,7;1;33,33
"350950 Campinas";38;38;32160,79;29999,80;-;-;2160,99;-;-;846,34;846,34;145;3,8;-;-
"350960 Campo Limpo Paulista";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"351000 Cândido Mota";1;1;496,87;467,47;-;-;29,40;-;-;496,87;496,87;2;2,0;-;-
"351020 Capão Bonito";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351050 Caraguatatuba";1;1;522,09;496,38;-;-;25,71;-;-;522,09;522,09;5;5,0;-;-
"351060 Carapicuíba";5;5;5497,69;5005,06;-;-;492,63;-;-;1099,54;1099,54;47;9,4;-;-
"351070 Cardoso";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;2;2,0;-;-
"351100 Castilho";2;2;974,38;922,96;-;-;51,42;-;-;487,19;487,19;2;1,0;-;-
"351110 Catanduva";3;3;1449,37;1351,48;-;-;97,89;-;-;483,12;483,12;9;3,0;-;-
"351160 Cesário Lange";4;4;1524,84;1436,09;-;-;88,75;-;-;381,21;381,21;6;1,5;-;-
"351300 Cotia";5;5;2068,03;1953,57;-;-;114,46;-;-;413,61;413,61;13;2,6;-;-
"351350 Cubatão";2;2;1791,04;1645,02;-;-;146,02;-;-;895,52;895,52;9;4,5;-;-
"351370 Descalvado";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"351380 Diadema";36;36;17868,61;16890,41;-;-;978,20;-;-;496,35;496,35;83;2,3;-;-
"351440 Dracena";3;3;1493,57;1416,44;-;-;77,13;-;-;497,86;497,86;7;2,3;-;-
"351450 Duartina";10;10;4999,90;4742,80;-;-;257,10;-;-;499,99;499,99;33;3,3;-;-
"351518 Espírito Santo do Pinhal";2;2;1042,40;990,98;-;-;51,42;-;-;521,20;521,20;7;3,5;-;-
"351540 Fartura";2;2;1006,54;955,12;-;-;51,42;-;-;503,27;503,27;12;6,0;-;-
"351550 Fernandópolis";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351570 Ferraz de Vasconcelos";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;8;8,0;-;-
"351620 Franca";11;11;8896,23;8448,85;-;-;447,38;-;-;808,75;808,75;43;3,9;-;-
"351820 Guararapes";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351830 Guararema";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"351860 Guariba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;1;1,0;-;-
"351870 Guarujá";1;1;517,54;491,83;-;-;25,71;-;-;517,54;517,54;4;4,0;-;-
"351880 Guarulhos";37;37;22066,02;20676,67;-;-;1389,35;-;-;596,38;596,38;149;4,0;1;2,70
"351900 Herculândia";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;6;3,0;-;-
"351907 Hortolândia";20;20;9807,06;9288,99;-;-;518,07;-;-;490,35;490,35;65;3,3;-;-
"351930 Ibaté";4;4;2055,31;1952,47;-;-;102,84;-;-;513,83;513,83;13;3,3;-;-
"352010 Igarapava";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"352044 Ilha Solteira";2;2;1088,29;984,23;-;-;104,06;-;-;544,14;544,14;7;3,5;-;-
"352040 Ilhabela";1;1;488,53;462,82;-;-;25,71;-;-;488,53;488,53;3;3,0;-;-
"352050 Indaiatuba";1;1;551,23;525,52;-;-;25,71;-;-;551,23;551,23;2;2,0;-;-
"352070 Indiaporã";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"352170 Itaberá";1;1;535,97;510,26;-;-;25,71;-;-;535,97;535,97;5;5,0;-;-
"352190 Itajobi";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;5;2,5;-;-
"352220 Itapecerica da Serra";5;5;1964,03;1849,57;-;-;114,46;-;-;392,81;392,81;7;1,4;-;-
"352230 Itapetininga";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"352240 Itapeva";3;3;1574,72;1497,59;-;-;77,13;-;-;524,91;524,91;10;3,3;-;-
"352250 Itapevi";3;3;6018,05;5330,72;-;-;687,33;-;-;2006,02;2006,02;18;6,0;-;-
"352270 Itápolis";2;2;1001,06;949,64;-;-;51,42;-;-;500,53;500,53;6;3,0;-;-
"352310 Itaquaquecetuba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"352320 Itararé";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;8;2,0;-;-
"352340 Itatiba";13;13;6394,14;6059,91;-;-;334,23;-;-;491,86;491,86;20;1,5;-;-
"352390 Itu";1;1;513,87;488,16;-;-;25,71;-;-;513,87;513,87;2;2,0;-;-
"352400 Itupeva";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;1;100,00
"352410 Ituverava";2;2;1490,23;1423,33;-;-;66,90;-;-;745,12;745,12;14;7,0;-;-
"352430 Jaboticabal";1;1;63,27;51,65;-;-;11,62;-;-;63,27;63,27;2;2,0;-;-
"352440 Jacareí";7;7;3503,69;3323,72;-;-;179,97;-;-;500,53;500,53;14;2,0;-;-
"352450 Jaci";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"352470 Jaguariúna";6;6;2836,48;2681,42;-;-;155,06;-;-;472,75;472,75;20;3,3;-;-
"352530 Jaú";29;29;17088,98;16116,77;-;-;972,21;-;-;589,28;589,28;81;2,8;1;3,45
"352570 José Bonifácio";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"352590 Jundiaí";8;8;5024,30;4683,02;-;-;341,28;-;-;628,04;628,04;28;3,5;-;-
"352640 Laranjal Paulista";5;5;2475,95;2347,40;-;-;128,55;-;-;495,19;495,19;11;2,2;-;-
"352670 Leme";6;6;3167,89;3013,63;-;-;154,26;-;-;527,98;527,98;22;3,7;-;-
"352680 Lençóis Paulista";2;2;1299,11;1239,95;-;-;59,16;-;-;649,55;649,55;11;5,5;-;-
"352690 Limeira";11;11;12214,65;11138,97;-;-;1075,68;-;-;1110,42;1110,42;38;3,5;-;-
"352710 Lins";3;3;1205,49;1122,59;-;-;82,90;-;-;401,83;401,83;6;2,0;-;-
"352720 Lorena";6;6;8958,01;7921,38;-;-;1036,63;-;-;1493,00;1493,00;48;8,0;1;16,67
"352800 Macatuba";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"352900 Marília";31;31;26713,68;25104,32;-;-;1609,36;-;-;861,73;861,73;90;2,9;-;-
"352920 Martinópolis";5;5;2499,95;2371,40;-;-;128,55;-;-;499,99;499,99;13;2,6;-;-
"352930 Matão";3;3;1601,50;1524,37;-;-;77,13;-;-;533,83;533,83;9;3,0;-;-
"352940 Mauá";8;8;3963,91;3692,32;-;-;271,59;-;-;495,49;495,49;28;3,5;-;-
"353010 Mirandópolis";6;6;3418,16;3263,90;-;-;154,26;-;-;569,69;569,69;17;2,8;-;-
"353030 Mirassol";2;2;962,38;910,96;-;-;51,42;-;-;481,19;481,19;4;2,0;-;-
"353050 Mococa";1;1;520,53;494,82;-;-;25,71;-;-;520,53;520,53;3;3,0;-;-
"353060 Mogi das Cruzes";8;8;4997,41;4749,16;-;-;248,25;-;-;624,68;624,68;47;5,9;-;-
"353070 Mogi Guaçu";3;3;820,02;755,59;-;-;64,43;-;-;273,34;273,34;10;3,3;-;-
"353110 Mongaguá";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;1;1,0;-;-
"353130 Monte Alto";2;2;990,38;938,96;-;-;51,42;-;-;495,19;495,19;7;3,5;-;-
"353140 Monte Aprazível";2;2;1020,33;968,91;-;-;51,42;-;-;510,16;510,16;9;4,5;-;-
"353150 Monte Azul Paulista";2;2;998,38;946,96;-;-;51,42;-;-;499,19;499,19;5;2,5;-;-
"353190 Morro Agudo";1;1;503,39;477,68;-;-;25,71;-;-;503,39;503,39;1;1,0;-;-
"353260 Nhandeara";1;1;495,19;469,48;-;-;25,71;-;-;495,19;495,19;2;2,0;-;-
"353300 Nova Granada";2;2;975,72;924,30;-;-;51,42;-;-;487,86;487,86;4;2,0;-;-
"353350 Novo Horizonte";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"353390 Olímpia";2;2;1077,61;973,55;-;-;104,06;-;-;538,80;538,80;4;2,0;-;-
"353430 Orlândia";4;4;1980,76;1877,92;-;-;102,84;-;-;495,19;495,19;10;2,5;-;-
"353440 Osasco";11;11;5545,92;5263,11;-;-;282,81;-;-;504,17;504,17;32;2,9;-;-
"353460 Osvaldo Cruz";3;3;1188,45;1125,41;-;-;63,04;-;-;396,15;396,15;5;1,7;-;-
"353470 Ourinhos";5;5;5610,75;5022,76;-;-;587,99;-;-;1122,15;1122,15;25;5,0;-;-
"353520 Palmeira d'Oeste";2;2;958,38;906,96;-;-;51,42;-;-;479,19;479,19;4;2,0;-;-
"353530 Palmital";1;1;511,19;485,48;-;-;25,71;-;-;511,19;511,19;4;4,0;-;-
"353620 Pariquera-Açu";3;3;2302,85;2175,41;-;-;127,44;-;-;767,62;767,62;28;9,3;-;-
"353650 Paulínia";8;8;4193,44;3935,12;-;-;258,32;-;-;524,18;524,18;30;3,8;-;-
"353660 Paulo de Faria";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;3;3,0;-;-
"353730 Penápolis";2;2;1017,43;966,01;-;-;51,42;-;-;508,72;508,72;5;2,5;-;-
"353740 Pereira Barreto";2;2;1065,18;1013,76;-;-;51,42;-;-;532,59;532,59;7;3,5;-;-
"353800 Pindamonhangaba";3;3;1114,95;1040,30;-;-;74,65;-;-;371,65;371,65;11;3,7;-;-
"353870 Piracicaba";9;9;6439,02;6113,11;-;-;325,91;-;-;715,45;715,45;33;3,7;-;-
"353880 Piraju";2;2;987,05;935,63;-;-;51,42;-;-;493,52;493,52;3;1,5;-;-
"353900 Pirangi";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"353930 Pirassununga";5;5;2107,53;1993,07;-;-;114,46;-;-;421,51;421,51;12;2,4;-;-
"353950 Pitangueiras";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"354060 Porto Feliz";1;1;487,19;461,48;-;-;25,71;-;-;487,19;487,19;-;-;-;-
"354140 Presidente Prudente";4;4;2107,00;1992,55;-;-;114,45;-;-;526,75;526,75;20;5,0;-;-
"354150 Presidente Venceslau";1;1;503,19;477,48;-;-;25,71;-;-;503,19;503,19;3;3,0;-;-
"354160 Promissão";1;1;545,87;520,16;-;-;25,71;-;-;545,87;545,87;6;6,0;-;-
"354220 Rancharia";2;2;1106,78;1055,36;-;-;51,42;-;-;553,39;553,39;6;3,0;-;-
"354240 Regente Feijó";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"354330 Ribeirão Pires";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"354340 Ribeirão Preto";24;24;20385,43;18729,98;-;-;1655,45;-;-;849,39;849,39;78;3,3;-;-
"354390 Rio Claro";2;2;1009,06;957,64;-;-;51,42;-;-;504,53;504,53;4;2,0;-;-
"354425 Rosana";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"354520 Salto";1;1;523,50;497,79;-;-;25,71;-;-;523,50;523,50;3;3,0;-;-
"354640 Santa Cruz do Rio Pardo";2;2;982,38;930,96;-;-;51,42;-;-;491,19;491,19;3;1,5;-;-
"354730 Santana de Parnaíba";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"354780 Santo André";17;17;10443,68;9837,59;-;-;606,09;-;-;614,33;614,33;64;3,8;-;-
"354850 Santos";15;15;9468,69;8927,58;-;-;541,11;-;-;631,25;631,25;61;4,1;-;-
"354860 São Bento do Sapucaí";1;1;479,19;453,48;-;-;25,71;-;-;479,19;479,19;2;2,0;-;-
"354870 São Bernardo do Campo";23;23;12670,99;11975,64;-;-;695,35;-;-;550,91;550,91;92;4,0;-;-
"354880 São Caetano do Sul";17;17;16764,26;15242,39;-;-;1521,87;-;-;986,13;986,13;46;2,7;-;-
"354890 São Carlos";12;12;5140,10;4813,47;-;-;326,63;-;-;428,34;428,34;49;4,1;-;-
"354910 São João da Boa Vista";4;4;1445,49;1352,81;-;-;92,68;-;-;361,37;361,37;12;3,0;-;-
"354940 São Joaquim da Barra";7;7;3649,56;3416,95;-;-;232,61;-;-;521,37;521,37;24;3,4;-;-
